,DRUG_ID,DRUG_NAME,DISEASES,PHASE,Name,ontologyTermName,ontologyTermIRI,score,validated,review,ID
3141,D02RXG,Nalfurafine hcl,Uremic pruritus , Approved,uremic pruritus,,,,,,
3142,D02RXJ,Ribavirin + lopinavir + ritonavir + interferon beta-1b,Coronavirus Disease 2019 (COVID-19) , Phase 2,coronavirus disease 2019 covid 19,,,,,,
3143,D02RYE,AMA-237,Chronic obstructive pulmonary disease , Investigative,chronic obstructive pulmonary disease,Chronic pulmonary obstruction,http://purl.obolibrary.org/obo/HP_0006510,100.0,False,False,HP:0006510
3144,D02RZC,ASC-JMX2,Prostate hyperplasia , Investigative,prostate hyperplasia,Hypoplasia of the prostate,http://purl.obolibrary.org/obo/HP_0008687,87.18,False,False,HP:0008687
3145,D02RZL,AZD4769,Solid tumour/cancer , Discontinued in Phase 1,solid tumour cancer,,,,,,
3146,D02SAC,Anti-CD123 CAR-T cells,leukaemia , Phase 1,leukaemia,Leukemia,http://purl.obolibrary.org/obo/HP_0001909,100.0,False,False,HP:0001909
3147,D02SAC,Anti-CD123 CAR-T cells,Lymphoma , Phase 1,lymphoma,Lymphoma,http://purl.obolibrary.org/obo/HP_0002665,100.0,False,False,HP:0002665
3148,D02SAK,2NTX-99,Arteriosclerosis , Investigative,arteriosclerosis,Arteriosclerosis,http://purl.obolibrary.org/obo/HP_0002634,100.0,False,False,HP:0002634
3149,D02SBQ,Urofollitropin,Female infertility , Approved,female infertility,Female infertility,http://purl.obolibrary.org/obo/HP_0008222,100.0,False,False,HP:0008222
3150,D02SDC,Inactine,Anemia , Discontinued in Phase 3,anemia,Anemia,http://purl.obolibrary.org/obo/HP_0001903,100.0,False,False,HP:0001903
3151,D02SDY,NaBen,Schizophrenia , Phase 2/3,schizophrenia,Schizophrenia,http://purl.obolibrary.org/obo/HP_0100753,100.0,False,False,HP:0100753
3152,D02SES,Peptide analog 2,Solid tumour/cancer , Patented,solid tumour cancer,,,,,,
3153,D02SES,Peptide analog 2,Infectious disease , Patented,infectious disease,,,,,,
3154,D02SES,Peptide analog 2,Human immunodeficiency virus infection , Patented,human immunodeficiency virus infection,,,,,,
3155,D02SES,Peptide analog 2,Hepatitis , Patented,hepatitis,Hepatitis,http://purl.obolibrary.org/obo/HP_0012115,100.0,False,False,HP:0012115
3156,D02SEU,PT-107,Sarcoma , Phase 2,sarcoma,Sarcoma,http://purl.obolibrary.org/obo/HP_0100242,100.0,False,False,HP:0100242
3157,D02SEU,PT-107,Non-small-cell lung cancer , Phase 2,non small cell lung cancer,Non-small cell lung carcinoma,http://purl.obolibrary.org/obo/HP_0030358,100.0,False,False,HP:0030358
3158,D02SEU,PT-107,Non-small-cell lung cancer , Phase 2,non small cell lung cancer,Non-small cell lung carcinoma,http://purl.obolibrary.org/obo/HP_0030358,100.0,False,False,HP:0030358
3159,D02SGL,PMID26815044-Compound-49,Albinism , Patented,albinism,Albinism,http://purl.obolibrary.org/obo/HP_0001022,100.0,False,False,HP:0001022
3160,D02SGL,PMID26815044-Compound-49,Ephelides , Patented,ephelides,,,,,,
3161,D02SGL,PMID26815044-Compound-49,Menkes disease , Patented,menkes disease,,,,,,
3162,D02SGL,PMID26815044-Compound-49,Senile lentigines , Patented,senile lentigines,,,,,,
3163,D02SGL,PMID26815044-Compound-49,Melasma , Patented,melasma,Melasma,http://purl.obolibrary.org/obo/HP_0025272,100.0,False,False,HP:0025272
3164,D02SGT,OM-197-MP-AC,Solid tumour/cancer , Investigative,solid tumour cancer,,,,,,
3165,D02SHI,M8891,Solid tumour/cancer , Phase 1,solid tumour cancer,,,,,,
3166,D02SJB,Imidazopyridazine derivative 8,Pain , Patented,pain,Pain,http://purl.obolibrary.org/obo/HP_0012531,100.0,False,False,HP:0012531
3167,D02SJB,Imidazopyridazine derivative 8,Inflammation , Patented,inflammation,Gastrointestinal inflammation,http://purl.obolibrary.org/obo/HP_0004386,84.21,False,False,HP:0004386
3168,D02SJG,VT-362,Autoimmune diabetes , Investigative,autoimmune diabetes,,,,,,
3169,D02SJN,VBP,Asthma , Investigative,asthma,Asthma,http://purl.obolibrary.org/obo/HP_0002099,100.0,False,False,HP:0002099
3170,D02SKA,FCE-22716,Hypertension , Discontinued in Phase 2,hypertension,Hypertension,http://purl.obolibrary.org/obo/HP_0000822,100.0,False,False,HP:0000822
3171,D02SKQ,PMID29334795-Compound-28,Histamine H3-associated disorder , Patented,histamine h3 associated disorder,,,,,,
3172,D02SLV,CB-1922,Human immunodeficiency virus infection , Investigative,human immunodeficiency virus infection,,,,,,
3173,D02SME,INO-4885,Asthma , Phase 1,asthma,Asthma,http://purl.obolibrary.org/obo/HP_0002099,100.0,False,False,HP:0002099
3174,D02SMV,Herpes simplex virus therapy,Herpes simplex virus infection , Preclinical,herpes simplex virus infection,,,,,,
3175,D02SNE,NeuGene,Bacillus anthracis infection , Investigative,bacillus anthracis infection,,,,,,
3176,D02SNJ,SPD602,Anemia , Phase 2,anemia,Anemia,http://purl.obolibrary.org/obo/HP_0001903,100.0,False,False,HP:0001903
3177,D02SNQ,Pyrazole derivative 8,Obesity , Patented,obesity,Obesity,http://purl.obolibrary.org/obo/HP_0001513,100.0,False,False,HP:0001513
3178,D02SNY,WF-10,Acquired immune deficiency syndrome , Phase 2,acquired immune deficiency syndrome,,,,,,
3179,D02SOL,GF-15,Solid tumour/cancer , Investigative,solid tumour cancer,,,,,,
3180,D02SPX,IDX899,Human immunodeficiency virus infection , Phase 2,human immunodeficiency virus infection,,,,,,
3181,D02SRB,BPL-001,Cardiovascular disease , Investigative,cardiovascular disease,,,,,,
3182,D02SSR,Methylene blue + vitamin C + N-acetyl cysteine,Coronavirus Disease 2019 (COVID-19) , Phase 1,coronavirus disease 2019 covid 19,,,,,,
3183,D02SSV,ALN-RSV02,Respiratory syncytial virus infection , Investigative,respiratory syncytial virus infection,,,,,,
3184,D02STG,ONO-4232,Acute heart failure , Phase 1,acute heart failure,Acute hepatic failure,http://purl.obolibrary.org/obo/HP_0006554,83.33,False,False,HP:0006554
3185,D02STN,ABIRATERONE,Prostate cancer , Approved,prostate cancer,Prostate cancer,http://purl.obolibrary.org/obo/HP_0012125,100.0,False,False,HP:0012125
3186,D02SUB,SWT-06101,Fibromyalgia , Phase 1,fibromyalgia,,,,,,
3187,D02SUP,TT-114,Coagulation defect , Investigative,coagulation defect,,,,,,
3188,D02SUR,"L-697,661",Human immunodeficiency virus infection , Phase 2,human immunodeficiency virus infection,,,,,,
3189,D02SVQ,HBI-3000,Heart arrhythmia , Phase 2,heart arrhythmia,,,,,,
3190,D02SVQ,HBI-3000,Atrial fibrillation , Phase 1,atrial fibrillation,Atrial fibrillation,http://purl.obolibrary.org/obo/HP_0005110,100.0,False,False,HP:0005110
3191,D02SWB,Grass pollen-derived peptides,Allergic conjunctivitis , Phase 1/2,allergic conjunctivitis,Allergic conjunctivitis,http://purl.obolibrary.org/obo/HP_0007879,100.0,False,False,HP:0007879
3192,D02SXZ,S-707106,Type-2 diabetes , Phase 2,type 2 diabetes,Type II diabetes mellitus,http://purl.obolibrary.org/obo/HP_0005978,100.0,False,False,HP:0005978
3193,D02SXZ,S-707106,Type-2 diabetes , Phase 2,type 2 diabetes,Type II diabetes mellitus,http://purl.obolibrary.org/obo/HP_0005978,100.0,False,False,HP:0005978
3194,D02SYQ,Sm-14,Schistosomiasis , Phase 1,schistosomiasis,,,,,,
3195,D02SYV,Lenzilumab,Coronavirus Disease 2019 (COVID-19) , Phase 2,coronavirus disease 2019 covid 19,,,,,,
3196,D02SYV,Lenzilumab,Chronic myelogenous leukaemia , Phase 1,chronic myelogenous leukaemia,Chronic myelogenous leukemia,http://purl.obolibrary.org/obo/HP_0005506,100.0,False,False,HP:0005506
3197,D02SZF,18F-SMIBR-K5,Solid tumour/cancer , Investigative,solid tumour cancer,,,,,,
3198,D02TAB,CJ-50300,Virus infection , Phase 3,virus infection,,,,,,
3199,D02TBI,Carbenicillin,Infection of the upper and lower urinary tract , Approved,infection of the upper and lower urinary tract,,,,,,
3200,D02TBU,CIGB-552,Solid tumour/cancer , Investigative,solid tumour cancer,,,,,,
3201,D02TDV,ZK-001,Thrombosis , Phase 1/2,thrombosis,Thrombocytosis,http://purl.obolibrary.org/obo/HP_0001894,83.33,False,False,HP:0001894
3202,D02TGD,Netoglitazone,Non-alcoholic fatty liver disease , Phase 2,non alcoholic fatty liver disease,,,,,,
3203,D02TGF,Apolipoprotein E-derived peptides,Bacterial infection , Investigative,bacterial infection,Cellulitis,http://purl.obolibrary.org/obo/HP_0100658,85.71,False,False,HP:0100658
3204,D02TGN,XMT-1536,Solid tumour/cancer , Phase 1,solid tumour cancer,,,,,,
3205,D02TGW,GE-20372A,Human immunodeficiency virus infection , Terminated,human immunodeficiency virus infection,,,,,,
3206,D02THB,SKF-96067,Peptic ulcer , Discontinued in Phase 3,peptic ulcer,Peptic ulcer,http://purl.obolibrary.org/obo/HP_0004398,100.0,False,False,HP:0004398
3207,D02TIK,HP-184,Multiple sclerosis , Phase 2,multiple sclerosis,,,,,,
3208,D02TIY,Monoamine derivative 1,Albinism , Patented,albinism,Albinism,http://purl.obolibrary.org/obo/HP_0001022,100.0,False,False,HP:0001022
3209,D02TIY,Monoamine derivative 1,Ephelides , Patented,ephelides,,,,,,
3210,D02TIY,Monoamine derivative 1,Menkes disease , Patented,menkes disease,,,,,,
3211,D02TIY,Monoamine derivative 1,Senile lentigines , Patented,senile lentigines,,,,,,
3212,D02TIY,Monoamine derivative 1,Melasma , Patented,melasma,Melasma,http://purl.obolibrary.org/obo/HP_0025272,100.0,False,False,HP:0025272
3213,D02TJS,Dicumarol,Thrombosis , Approved,thrombosis,Thrombocytosis,http://purl.obolibrary.org/obo/HP_0001894,83.33,False,False,HP:0001894
3214,D02TJS,Dicumarol,Bleeding disorder , Approved,bleeding disorder,,,,,,
3215,D02TJT,MK-8109,Ovarian cancer , Phase 3,ovarian cancer,,,,,,
3216,D02TKX,Sac-0601,Diabetic retinopathy , Investigative,diabetic retinopathy,,,,,,
3217,D02TLD,AMT-050,Cholesterol metabolism disorder , Terminated,cholesterol metabolism disorder,,,,,,
3218,D02TLO,Ifosfamide,Solid tumour/cancer , Approved,solid tumour cancer,,,,,,
3219,D02TMO,177Lu-AMBA,Breast cancer , Phase 1,breast cancer,Breast carcinoma,http://purl.obolibrary.org/obo/HP_0003002,100.0,False,False,HP:0003002
3220,D02TNS,TMC-353121,Respiratory syncytial virus infection , Preclinical,respiratory syncytial virus infection,,,,,,
3221,D02TNW,VR179,Cystic fibrosis , Phase 2,cystic fibrosis,,,,,,
3222,D02TOI,Tricyclic phytocannabinoid derivative 2,Neuropathic pain , Patented,neuropathic pain,,,,,,
3223,D02TOK,IL-2 mimetic peptides,Solid tumour/cancer , Investigative,solid tumour cancer,,,,,,
3224,D02TOS,AMSH,Female sexual arousal dysfunction , Investigative,female sexual arousal dysfunction,Female sexual dysfunction,http://purl.obolibrary.org/obo/HP_0030014,88.0,False,False,HP:0030014
3225,D02TQE,TA-102,Thrombosis , Investigative,thrombosis,Thrombocytosis,http://purl.obolibrary.org/obo/HP_0001894,83.33,False,False,HP:0001894
3226,D02TQO,Vitamin E,Cardiovascular disease , Approved,cardiovascular disease,,,,,,
3227,D02TSJ,Promethazine + sumatriptan,Migraine , Phase 2,migraine,Migraine,http://purl.obolibrary.org/obo/HP_0002076,100.0,False,False,HP:0002076
3228,D02TTF,YM-90K,Convulsion , Discontinued in Phase 2,convulsion,,,,,,
3229,D02TTL,Debio 0932,Solid tumour/cancer , Phase 1,solid tumour cancer,,,,,,
3230,D02TTP,TDI-0015,Motor neurone disease , Investigative,motor neurone disease,Abnormal lower motor neuron morphology,http://purl.obolibrary.org/obo/HP_0002366,86.96,False,False,HP:0002366
3231,D02TUL,PF-06651600,Alopecia , Phase 2/3,alopecia,Alopecia,http://purl.obolibrary.org/obo/HP_0001596,100.0,False,False,HP:0001596
3232,D02TUL,PF-06651600,Asthma , Phase 2,asthma,Asthma,http://purl.obolibrary.org/obo/HP_0002099,100.0,False,False,HP:0002099
3233,D02TUL,PF-06651600,Crohn disease , Phase 1,crohn disease,Crohn's disease,http://purl.obolibrary.org/obo/HP_0100280,100.0,False,False,HP:0100280
3234,D02TVU,HTERT vaccine,Solid tumour/cancer , Phase 1,solid tumour cancer,,,,,,
3235,D02TWR,BIIB080,Alzheimer disease , Phase 1/2,alzheimer disease,Alzheimer disease,http://purl.obolibrary.org/obo/HP_0002511,100.0,False,False,HP:0002511
3236,D02TWR,BIIB080,Dementia , Phase 1/2,dementia,Dementia,http://purl.obolibrary.org/obo/HP_0000726,100.0,False,False,HP:0000726
3237,D02TXV,TRN-157,Chronic obstructive pulmonary disease , Phase 2,chronic obstructive pulmonary disease,Chronic pulmonary obstruction,http://purl.obolibrary.org/obo/HP_0006510,100.0,False,False,HP:0006510
3238,D02TYL,HER-801,Neurological disorder , Discontinued in Phase 2,neurological disorder,,,,,,
3239,D02TYV,DPS-102,Psoriasis vulgaris , Phase 2,psoriasis vulgaris,,,,,,
3240,D02TZB,T2 18C3,Type-2 diabetes , Phase 2,type 2 diabetes,Type II diabetes mellitus,http://purl.obolibrary.org/obo/HP_0005978,100.0,False,False,HP:0005978
3241,D02TZB,T2 18C3,Type-2 diabetes , Phase 2,type 2 diabetes,Type II diabetes mellitus,http://purl.obolibrary.org/obo/HP_0005978,100.0,False,False,HP:0005978
3242,D02UAR,DiffGAM,Diarrhea , Discontinued in Phase 2,diarrhea,Diarrhea,http://purl.obolibrary.org/obo/HP_0002014,100.0,False,False,HP:0002014
3243,D02UBC,MEDI6383,Solid tumour/cancer , Phase 1,solid tumour cancer,,,,,,
3244,D02UCW,PA-2794,Bacterial infection , Terminated,bacterial infection,Cellulitis,http://purl.obolibrary.org/obo/HP_0100658,85.71,False,False,HP:0100658
3245,D02UDO,PMID26651364-Compound-9d,Crohn disease , Patented,crohn disease,Crohn's disease,http://purl.obolibrary.org/obo/HP_0100280,100.0,False,False,HP:0100280
3246,D02UDO,PMID26651364-Compound-9d,Ulcerative colitis , Patented,ulcerative colitis,Ulcerative colitis,http://purl.obolibrary.org/obo/HP_0100279,100.0,False,False,HP:0100279
3247,D02UDO,PMID26651364-Compound-9d,Urinary tract infection , Patented,urinary tract infection,Recurrent urinary tract infections,http://purl.obolibrary.org/obo/HP_0000010,100.0,False,False,HP:0000010
3248,D02UFG,Metaproterenol Sulfate,Asthma , Approved,asthma,Asthma,http://purl.obolibrary.org/obo/HP_0002099,100.0,False,False,HP:0002099
3249,D02UFQ,TAK-285,Solid tumour/cancer , Phase 1,solid tumour cancer,,,,,,
3250,D02UGL,TR-Flu,Influenza virus infection , Investigative,influenza virus infection,,,,,,
3251,D02UIC,SSR-128428,Thrombosis , Phase 1,thrombosis,Thrombocytosis,http://purl.obolibrary.org/obo/HP_0001894,83.33,False,False,HP:0001894
3252,D02UIE,ZK-91296,Alzheimer disease , Terminated,alzheimer disease,Alzheimer disease,http://purl.obolibrary.org/obo/HP_0002511,100.0,False,False,HP:0002511
3253,D02UJD,PD-143188,Psychotic disorder , Phase 2,psychotic disorder,,,,,,
3254,D02UJG,ISIS-387898,Huntington disease , Investigative,huntington disease,,,,,,
3255,D02UJQ,TM-400,Bone marrow transplantation , Investigative,bone marrow transplantation,History of bone marrow transplant,http://purl.obolibrary.org/obo/HP_0032557,85.19,False,False,HP:0032557
3256,D02UJS,PMID30107136-Compound-Example49,Solid tumour/cancer , Patented,solid tumour cancer,,,,,,
3257,D02UJS,PMID30107136-Compound-Example49,Infectious disease , Patented,infectious disease,,,,,,
3258,D02UJS,PMID30107136-Compound-Example49,Human immunodeficiency virus infection , Patented,human immunodeficiency virus infection,,,,,,
3259,D02UJS,PMID30107136-Compound-Example49,Hepatitis , Patented,hepatitis,Hepatitis,http://purl.obolibrary.org/obo/HP_0012115,100.0,False,False,HP:0012115
3260,D02UKX,CAP1-6D,Pancreatic cancer , Phase 2,pancreatic cancer,,,,,,
3261,D02ULG,CP-4033,Solid tumour/cancer , Investigative,solid tumour cancer,,,,,,
3262,D02ULU,Semaglutide,Type-2 diabetes , Approved,type 2 diabetes,Type II diabetes mellitus,http://purl.obolibrary.org/obo/HP_0005978,100.0,False,False,HP:0005978
3263,D02ULU,Semaglutide,Type-2 diabetes , Approved,type 2 diabetes,Type II diabetes mellitus,http://purl.obolibrary.org/obo/HP_0005978,100.0,False,False,HP:0005978
3264,D02UMF,KT6-971,Hypercholesterolaemia , Phase 2,hypercholesterolaemia,Hypercholesterolemia,http://purl.obolibrary.org/obo/HP_0003124,93.02,False,False,HP:0003124
3265,D02UNP,IMA-901,Renal cell carcinoma , Phase 3,renal cell carcinoma,Renal cell carcinoma,http://purl.obolibrary.org/obo/HP_0005584,100.0,False,False,HP:0005584
3266,D02UOE,Miltirone,Anxiety disorder , Terminated,anxiety disorder,,,,,,
3267,D02UOZ,NB-001,Multiple sclerosis , Phase 3,multiple sclerosis,,,,,,
3268,D02UPI,AGS-6MF,Solid tumour/cancer , Phase 1,solid tumour cancer,,,,,,
3269,D02UQG,RDEA-436,Solid tumour/cancer , Discontinued in Phase 1,solid tumour cancer,,,,,,
3270,D02UQU,ABS-301,Alzheimer disease , Terminated,alzheimer disease,Alzheimer disease,http://purl.obolibrary.org/obo/HP_0002511,100.0,False,False,HP:0002511
3271,D02URD,SAR425899,Diabetic complication , Phase 1,diabetic complication,,,,,,
3272,D02URD,SAR425899,Type-2 diabetes , Phase 1,type 2 diabetes,Type II diabetes mellitus,http://purl.obolibrary.org/obo/HP_0005978,100.0,False,False,HP:0005978
3273,D02URD,SAR425899,Type-2 diabetes , Phase 1,type 2 diabetes,Type II diabetes mellitus,http://purl.obolibrary.org/obo/HP_0005978,100.0,False,False,HP:0005978
3274,D02URM,Rezafungin,Candidiasis , Phase 3,candidiasis,,,,,,
3275,D02URS,Potassium iodide,Thyrotoxicosis , Approved,thyrotoxicosis,,,,,,
3276,D02URX,KamRAB,leukaemia , Phase 2/3,leukaemia,Leukemia,http://purl.obolibrary.org/obo/HP_0001909,100.0,False,False,HP:0001909
3277,D02USE,Heterocyclic derivative 15,Solid tumour/cancer , Patented,solid tumour cancer,,,,,,
3278,D02USE,Heterocyclic derivative 15,Metastatic cancer , Patented,metastatic cancer,,,,,,
3279,D02USG,P-2745,Chronic myelogenous leukaemia , Phase 1,chronic myelogenous leukaemia,Chronic myelogenous leukemia,http://purl.obolibrary.org/obo/HP_0005506,100.0,False,False,HP:0005506
3280,D02UVT,Dolutegravir + abacavir sulphate + lamivudine,Human immunodeficiency virus infection , Phase 3,human immunodeficiency virus infection,,,,,,
3281,D02UWX,OT-440,Glaucoma/ocular hypertension , Investigative,glaucoma ocular hypertension,,,,,,
3282,D02UXK,MBX-3254,Non-insulin dependent diabetes , Investigative,non insulin dependent diabetes,Type II diabetes mellitus,http://purl.obolibrary.org/obo/HP_0005978,100.0,False,False,HP:0005978
3283,D02UYB,Patisiran,Hereditary amyloidosis , Approved,hereditary amyloidosis,,,,,,
3284,D02UYB,Patisiran,Amyloidosis , Approved,amyloidosis,Amyloidosis,http://purl.obolibrary.org/obo/HP_0011034,100.0,False,False,HP:0011034
3285,D02UYB,Patisiran,Amyloid cardiomyopathy , Phase 3,amyloid cardiomyopathy,Cardiac amyloidosis,http://purl.obolibrary.org/obo/HP_0030843,100.0,False,False,HP:0030843
3286,D02UYB,Patisiran,Transthyretin familial amyloid cardiomyopathy , Phase 3,transthyretin familial amyloid cardiomyopathy,,,,,,
3287,D02UYM,SB414,Atopic dermatitis , Phase 1,atopic dermatitis,Atopic dermatitis,http://purl.obolibrary.org/obo/HP_0001047,100.0,False,False,HP:0001047
3288,D02UYM,SB414,Psoriasis vulgaris , Phase 1,psoriasis vulgaris,,,,,,
3289,D02VBF,BI-D1870,Chronic lymphocytic leukaemia , Preclinical,chronic lymphocytic leukaemia,Chronic lymphatic leukemia,http://purl.obolibrary.org/obo/HP_0005550,94.55,False,False,HP:0005550
3290,D02VBL,EMZ701,Hepatitis B virus infection , Phase 2,hepatitis b virus infection,,,,,,
3291,D02VCJ,Metrizamide,Central nervous system disease , Approved,central nervous system disease,,,,,,
3292,D02VCK,FLUPAROXAN,Depression , Discontinued in Phase 3,depression,Depressivity,http://purl.obolibrary.org/obo/HP_0000716,100.0,False,False,HP:0000716
3293,D02VER,Radavirsen,Influenza virus infection , Phase 1,influenza virus infection,,,,,,
3294,D02VFB,Miproxifene,Solid tumour/cancer , Discontinued in Phase 3,solid tumour cancer,,,,,,
3295,D02VFC,Cefoxitin,Bacterial infection , Approved,bacterial infection,Cellulitis,http://purl.obolibrary.org/obo/HP_0100658,85.71,False,False,HP:0100658
3296,D02VFK,PPRT-152,Major depressive disorder , Terminated,major depressive disorder,,,,,,
3297,D02VHE,A-72055,Alzheimer disease , Terminated,alzheimer disease,Alzheimer disease,http://purl.obolibrary.org/obo/HP_0002511,100.0,False,False,HP:0002511
3298,D02VIF,OLT1177 gel,Pain , Phase 2,pain,Pain,http://purl.obolibrary.org/obo/HP_0012531,100.0,False,False,HP:0012531
3299,D02VIP,SB-267268,Osteoporosis , Discontinued in Phase 1,osteoporosis,Osteoporosis,http://purl.obolibrary.org/obo/HP_0000939,100.0,False,False,HP:0000939
